Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7
hellyesmoment/0.00029177035956406077,connectedallalong/0.0007669972059387498,themaze/0.0005387772694767982,hardcodedhostility/0.0006539106701162824,makingasplash/0.0006374177798874347,thebigguy/0.000751924568836904,siblingtriangle/0.0007978458162960008
hahahano/0.00029177035956406077,facefault/0.0007669972059387498,youaretoolate/0.0005387772694767982,militarymashupmachine/0.0006539106701162824,bishonen/0.0006374177798874347,goshdangittoheck/0.0007399892582204452,narmcharm/0.0007978458162960008
funsize/0.00029177035956406077,mothmenace/0.0007669972059387498,confusionfu/0.0005387772694767982,nightvisiongoggles/0.0006539106701162824,grandfatherclause/0.0006374177798874347,genrethrowback/0.0007399892582204452,parentalsexualitysquick/0.0007978458162960008
adaptiveability/0.00029177035956406077,desertbandits/0.0007669972059387498,musclesaremeaningless/0.0005387772694767982,borrowedbiometricbypass/0.0006539106701162824,gainaxing/0.0006374177798874347,authorityequalsasskicking/0.0007399892582204452,theoryofnarrativecausality/0.0007978458162960008
significantwardrobeshift/0.00029177035956406077,singlespecimenspecies/0.0007669972059387498,workingtitle/0.0005387772694767982,leetlingo/0.0006539106701162824,areaofeffect/0.0006374177798874347,retraux/0.0007399892582204452,hollywoodfire/0.0007978458162960008
briefaccentimitation/0.00029177035956406077,powersdothefighting/0.0007669972059387498,beehivebarrier/0.0005387772694767982,rooftopconfrontation/0.0006539106701162824,emptyshell/0.0006374177798874347,achievementmockery/0.0007399892582204452,theunfavourite/0.0007978458162960008
bigstupiddoodoohead/0.00029177035956406077,chessmastersidekick/0.0007669972059387498,urbanfantasy/0.0005387772694767982,aliensarebastards/0.0006539106701162824,grapplinghookpistol/0.0006374177798874347,badasscrew/0.0007399892582204452,fictionalprovince/0.0007978458162960008
needleinastackofneedles/0.00029177035956406077,singlelineofdescent/0.0007669972059387498,visibleinvisibility/0.0005387772694767982,cosycatastrophe/0.0006539106701162824,emptylevels/0.0006374177798874347,thebuscameback/0.0007399892582204452,tuxedoandmartini/0.0007978458162960008
foureyeszerosoul/0.00029177035956406077,notasyouknowthem/0.0007669972059387498,softreboot/0.0005387772694767982,oohmeaccentsslipping/0.0006539106701162824,theunchosenone/0.0006374177798874347,behindtheblack/0.0007399892582204452,seniorsleepcycle/0.0007978458162960008
dumbasshasapoint/0.00029177035956406077,thescrappy/0.0007669972059387498,battleshipraid/0.0005289813191226747,tattooedcrook/0.0006539106701162824,absurdlysharpblade/0.0006374177798874347,autosave/0.0007280539476039864,dresscodedforyourconvenience/0.0007978458162960008
icecreamkoan/0.00029177035956406077,femmefatalons/0.0007669972059387498,breakoutvillain/0.0005289813191226747,ourweaponswillbeboxyinthefuture/0.0006539106701162824,fivemanband/0.0006374177798874347,alwayschaoticevil/0.0007280539476039864,bizarrehumanbiology/0.0007978458162960008
killergorilla/0.00029177035956406077,alizardnamedliz/0.0007669972059387498,expositionfairy/0.0005289813191226747,continuitycavalcade/0.0006254797714155744,spikesofvillainy/0.0006374177798874347,castinggag/0.0007280539476039864,batdeduction/0.0007978458162960008
jiveturkey/0.00029177035956406077,trickedoutgloves/0.0007669972059387498,cavebehindthefalls/0.0005289813191226747,bigbrotheriswatching/0.0006254797714155744,barrierchangeboss/0.0006374177798874347,themole/0.0007280539476039864,justagangster/0.0007978458162960008
theapocalypsebringsoutthebestinpeople/0.00029177035956406077,thewomanwearingthequeenlymask/0.0007669972059387498,animesque/0.0005289813191226747,combatresuscitation/0.0006254797714155744,walljump/0.0006238556994642978,unexpectedlyrealisticgameplay/0.0007280539476039864,tropicalepilogue/0.0007978458162960008
unishment/0.00029177035956406077,seaofsand/0.0007669972059387498,awizarddidit/0.0005289813191226747,boomerangbigot/0.0006254797714155744,visiblesilence/0.0006238556994642978,cutsceneboss/0.0007280539476039864,homebase/0.0007978458162960008
inspirationforthework/0.00029177035956406077,fearfulsymmetry/0.0007669972059387498,chivalrouspervert/0.0005289813191226747,onenationundercopyright/0.0006254797714155744,noncombatexp/0.0006238556994642978,spannerintheworks/0.0007280539476039864,gettinghighontheirownsupply/0.0007978458162960008
luckmanipulationmechanic/0.00029177035956406077,mysticalwaif/0.0007669972059387498,attractmode/0.0005289813191226747,arrowcam/0.0006254797714155744,megatonpunch/0.0006238556994642978,continuitysnarl/0.0007280539476039864,blackvikings/0.0007978458162960008
narratorallalong/0.00029177035956406077,rightfulkingreturns/0.0007669972059387498,letssplitupgang/0.0005289813191226747,anentrepreneurisyou/0.0006254797714155744,combos/0.0006238556994642978,pyrrhicvictory/0.0007280539476039864,electricslide/0.0007978458162960008
masterofdisguise/0.00029177035956406077,pottyemergency/0.0007669972059387498,childsoldiers/0.0005289813191226747,bangbangbang/0.0006254797714155744,tookashortcut/0.0006238556994642978,anaesop/0.0007280539476039864,nopartygiven/0.0007978458162960008
literalminded/0.00029177035956406077,bewarethesillyones/0.0007669972059387498,uniquenessdecay/0.0005289813191226747,scriptedevent/0.0006254797714155744,breathweapon/0.0006238556994642978,thebrute/0.0007280539476039864,tworoadsbeforeyou/0.0007978458162960008
hatesbeingtouched/0.00029177035956406077,thelifestream/0.0007669972059387498,minimecha/0.0005191853687685511,thestraightandarrowpath/0.0006254797714155744,nodubforyou/0.0006238556994642978,softwater/0.0007161186369875276,cacophonycoverup/0.0007978458162960008
crazyjealousguy/0.00029177035956406077,mirthlesslaughter/0.0007669972059387498,alternatetimeline/0.0005191853687685511,sinistersubway/0.0006254797714155744,razorwind/0.0006238556994642978,fakebalance/0.0007161186369875276,fakenationality/0.0007978458162960008
butterflyofdeathandrebirth/0.00029177035956406077,everythingsbetterwithsparkles/0.0007669972059387498,highlyvisibleninja/0.0005191853687685511,madartist/0.0006254797714155744,gameplayautomation/0.0006238556994642978,bareyourmidriff/0.0007161186369875276,externalcombustion/0.0007978458162960008
cantholdhisliquor/0.00029177035956406077,protectorate/0.0007669972059387498,namedweapons/0.0005191853687685511,grandtheftprototype/0.0006254797714155744,distantsequel/0.0006238556994642978,hypocriticalhumor/0.0007161186369875276,insertgrenadehere/0.0007978458162960008
labcoatofscienceandmedicine/0.00029177035956406077,ghostmemory/0.0007669972059387498,hilarityensued/0.0005191853687685511,foreigncussword/0.0006254797714155744,coolsword/0.0006238556994642978,madeofexplodium/0.0007161186369875276,madlibthrillertitle/0.0007978458162960008
perfectlycromulentword/0.00029177035956406077,voiceoverletter/0.0007669972059387498,kickthemwhiletheyaredown/0.0005191853687685511,alwaysovertheshoulder/0.0006254797714155744,irrelevantsidequest/0.0006238556994642978,gamewithinagame/0.0007161186369875276,evilmescaresme/0.0007978458162960008
judgejuryandexecutioner/0.00029177035956406077,imcryingbutidontknowwhy/0.0007669972059387498,yellowlightningbluelightning/0.0005191853687685511,becametheirownantithesis/0.0006254797714155744,nonactionguy/0.0006238556994642978,startofdarkness/0.0007161186369875276,trainescape/0.0007978458162960008
goodthingyoucanheal/0.00029177035956406077,merchandisedriven/0.0007669972059387498,unnecessarycombatroll/0.0005191853687685511,alliancemeter/0.0006254797714155744,setrightwhatoncewentwrong/0.0006238556994642978,combatpragmatist/0.0007161186369875276,optionaltrafficlaws/0.0007978458162960008
goodfeelsgood/0.00029177035956406077,speciessurname/0.0007669972059387498,shiplevel/0.0005191853687685511,hackyourenemy/0.0006254797714155744,orphanedetymology/0.0006102936190411609,aliensky/0.0007161186369875276,shotintheass/0.0006981150892590007
impossiblydeliciousfood/0.00029177035956406077,offstagevillainy/0.0007669972059387498,ourghostsaredifferent/0.0005191853687685511,jackbauerinterrogationtechnique/0.0006254797714155744,musicalassassin/0.0006102936190411609,humanoidabomination/0.0007161186369875276,backtobaseform/0.0006981150892590007
ifitsyouitsokay/0.00029177035956406077,godguise/0.0007669972059387498,churchmilitant/0.0005191853687685511,wordsequel/0.0006254797714155744,racingminigame/0.0006102936190411609,duetothedead/0.0007041833263710688,psychologicalhorror/0.0006981150892590007
embarrassingfirstname/0.00029177035956406077,overprotectivedad/0.0007669972059387498,serendipitywritestheplot/0.0005191853687685511,intrepidreporter/0.0006254797714155744,catgirl/0.0006102936190411609,crueltyistheonlyoption/0.0007041833263710688,characterashimself/0.0006981150892590007
withfriendslikethese/0.00029177035956406077,kamaitachi/0.0007669972059387498,panderingtothebase/0.0005191853687685511,creatorsoddball/0.0006254797714155744,capcomsequelstagnation/0.0006102936190411609,nighinvulnerability/0.0007041833263710688,therealheroes/0.0006981150892590007
obviouscrossovermethod/0.00029177035956406077,healingmagicisthehardest/0.0007669972059387498,animatedarmor/0.0005191853687685511,countrymatters/0.0006254797714155744,superdeformed/0.0006102936190411609,sanityslippage/0.0007041833263710688,junglewarfare/0.0006981150892590007
spiderlimbs/0.00029177035956406077,restarttheworld/0.0007669972059387498,dyingasyourself/0.0005191853687685511,milelongship/0.0006254797714155744,awfultruth/0.0006102936190411609,healingfactor/0.0007041833263710688,offonatechnicality/0.0006981150892590007
disappointedinyou/0.00029177035956406077,fiendishfish/0.0007669972059387498,eleventhhourranger/0.0005191853687685511,gravehumor/0.0006254797714155744,defendcommand/0.0006102936190411609,improvisedweapon/0.0007041833263710688,heroicbloodshed/0.0006981150892590007
oddfriendship/0.00029177035956406077,abirthdaynotabreak/0.0007669972059387498,instantexpert/0.0005093894184144275,softglass/0.0006254797714155744,sdrawkcabname/0.0006102936190411609,theatoner/0.0007041833263710688,hummerdinger/0.0006981150892590007
myeyesareuphere/0.00029177035956406077,gagnose/0.0007669972059387498,precursors/0.0005093894184144275,deathcourse/0.0006254797714155744,tearjerker/0.0006102936190411609,rasputiniandeath/0.0007041833263710688,cleancut/0.0006981150892590007
badliar/0.00029177035956406077,japanesebeetlebrothers/0.0007669972059387498,dependingontheartist/0.0005093894184144275,genderisnoobject/0.0006254797714155744,readingsareoffthescale/0.0006102936190411609,punctuatedforemphasis/0.0007041833263710688,didimentionitschristmas/0.0006981150892590007
discodan/0.00029177035956406077,loveatfirstpunch/0.0007669972059387498,antimagic/0.0005093894184144275,urbanwarfare/0.0006254797714155744,slimes/0.0006102936190411609,revengebeforereason/0.00069224801575461,mengetoldwomengetreplaced/0.0006981150892590007
dropinnemesis/0.00029177035956406077,flippinghelpless/0.0007669972059387498,storyarc/0.0005093894184144275,ignoredepiphany/0.0006254797714155744,gratuitouslatin/0.0006102936190411609,abortedarc/0.00069224801575461,puttheirheadstogether/0.0006981150892590007
manchild/0.00029177035956406077,dangeroussixteenthbirthday/0.0007669972059387498,arrangemode/0.0005093894184144275,forebodingarchitecture/0.0006254797714155744,mirrormatch/0.0006102936190411609,genreshift/0.00069224801575461,dramaticellipsis/0.0006981150892590007
sarcasticconfession/0.00029177035956406077,theowlknowingone/0.0007669972059387498,onlythecreatordoesitright/0.0005093894184144275,multiplepersuasionmodes/0.0006254797714155744,reptilesareabhorrent/0.0006102936190411609,dudewheresmyrespect/0.00069224801575461,formerregimepersonnel/0.0006981150892590007
whatdidyouexpectwhenyounamedit/0.00029177035956406077,medicalmonarch/0.0007669972059387498,whentreesattack/0.0005093894184144275,realtimewithpause/0.0006254797714155744,lastdiscmagic/0.0006102936190411609,continuitylockout/0.00069224801575461,deadfootleadfoot/0.0006981150892590007
thevamp/0.00029177035956406077,intangibletheft/0.0007669972059387498,gooutwithasmile/0.0005093894184144275,gunporn/0.0006254797714155744,themeandvariationssoundtrack/0.0006102936190411609,obviousbeta/0.00069224801575461,freudianexcuseisnoexcuse/0.0006981150892590007
renaissanceman/0.00029177035956406077,nightanddayduo/0.0007669972059387498,versionexclusivecontent/0.0005093894184144275,characterblog/0.0006254797714155744,nonlethalbottomlesspits/0.0006102936190411609,herokiller/0.00069224801575461,eagerrookie/0.0006981150892590007
playingcardmotifs/0.00029177035956406077,comfortfood/0.0007669972059387498,villainexitstageleft/0.0005093894184144275,lawofinverserecoil/0.0006254797714155744,talktoeveryone/0.0006102936190411609,laresistance/0.00069224801575461,crocodiletears/0.0006981150892590007
demandoverload/0.00029177035956406077,fourthdatemarriage/0.0007669972059387498,japaneseranguage/0.0005093894184144275,ifoughtthelawandthelawwon/0.0006254797714155744,yeoldebutcheredeenglishe/0.0006102936190411609,gorydiscretionshot/0.00069224801575461,capebusters/0.0006981150892590007
thefourloves/0.0002746073972367631,unholyholysword/0.0007669972059387498,littlemissbadass/0.0005093894184144275,evolutionaryretcon/0.0006254797714155744,victoryfakeout/0.0006102936190411609,fridgebrilliance/0.00069224801575461,lemmingcops/0.0006981150892590007
elephantinthelivingroom/0.0002746073972367631,reformedbutrejected/0.0007669972059387498,badassbaritone/0.0005093894184144275,thedon/0.0006254797714155744,didntneedthoseanyway/0.0006102936190411609,messianicarchetype/0.00069224801575461,anchoredship/0.0006981150892590007
dramapreservinghandicap/0.0002746073972367631,roadapples/0.0007669972059387498,cutsong/0.0005093894184144275,gladiatorgames/0.0006254797714155744,longrangefighter/0.0006102936190411609,plothole/0.00069224801575461,humantraffickers/0.0006981150892590007
ishouldwriteabookaboutthis/0.0002746073972367631,mookthemedlevel/0.0007669972059387498,mixandmatchcritters/0.0005093894184144275,abandonedhospital/0.0006254797714155744,actuallyfourmooks/0.0006102936190411609,unexplainedrecovery/0.00069224801575461,fourphilosophyensemble/0.0006981150892590007
honestcorporateexecutive/0.0002746073972367631,progressiveinstrumentation/0.0007122116912288391,gratuitousjapanese/0.0005093894184144275,fingore/0.0005970488727148665,organdrops/0.0006102936190411609,honorbeforereason/0.00069224801575461,crimeofselfdefense/0.0006981150892590007
theresenter/0.0002746073972367631,trappedinanotherworld/0.0007122116912288391,fountainofmemes/0.0005093894184144275,dirtycommunists/0.0005970488727148665,bossroom/0.0006102936190411609,theallseeingai/0.0006803127051381512,machineblood/0.0006981150892590007
descriptiveville/0.0002746073972367631,subordinateexcuse/0.0007122116912288391,extendedgameplay/0.0005093894184144275,corporatewarfare/0.0005970488727148665,lukeiamyourfather/0.0006102936190411609,doubleentendre/0.0006803127051381512,acceptablereligioustargets/0.0006981150892590007
evilformerfriend/0.0002746073972367631,audiblegleam/0.0007122116912288391,ultimateblacksmith/0.0004995934680603038,brokenfaceplate/0.0005970488727148665,walkingtheearth/0.0006102936190411609,overlylonggag/0.0006803127051381512,ominoustelevision/0.0006981150892590007
hopesproutseternal/0.0002746073972367631,quicklydemotedleader/0.0007122116912288391,mynameisquestionmarks/0.0004995934680603038,reducedtoratburgers/0.0005970488727148665,plottunnel/0.000596731538618024,authoravatar/0.0006803127051381512,thecommissionergordon/0.0006981150892590007
