Topic 1,Topic 2
biggerontheinside/0.00018982863651267537,themissusandtheex/0.0001929661369168959
superstrength/0.00018982863651267537,evilversusoblivion/0.00018801828725236014
iknowyoureintheresomewherefight/0.00018982863651267537,brainuploading/0.00018801828725236014
thenewtens/0.00018982863651267537,headpet/0.00018801828725236014
beautyequalsgoodness/0.00018982863651267537,taremeeyes/0.00018801828725236014
othermeannoysme/0.00018982863651267537,diplomaticimpunity/0.00018801828725236014
themedic/0.00018982863651267537,goodallalong/0.00018801828725236014
newbieboom/0.00018982863651267537,inkstainadaptation/0.00018801828725236014
beardofevil/0.00018982863651267537,gettingsmiliespaintedonyoursoul/0.00018801828725236014
thepasswordisalwaysswordfish/0.00018982863651267537,phenotypestereotype/0.00018801828725236014
themetwinnaming/0.00018982863651267537,growingupsucks/0.00018801828725236014
reedrichardsisuseless/0.00018982863651267537,kissingundertheinfluence/0.00018801828725236014
yourapprovalfillsmewithshame/0.00018982863651267537,coolloser/0.00018801828725236014
toilethumour/0.00018982863651267537,latexspacesuit/0.00018801828725236014
gunsakimbo/0.00018982863651267537,threesomesubtext/0.00018801828725236014
parodysue/0.00018982863651267537,themirrorshowsyourtrueself/0.00018801828725236014
ishalltauntyou/0.00018982863651267537,themasqueradewillkillyourdatinglife/0.00018801828725236014
hardworkhardlyworks/0.00018982863651267537,luxuryprisonsuite/0.00018801828725236014
bigbrothermentor/0.00018982863651267537,runninggagged/0.00018801828725236014
artisticlicenselaw/0.00018982863651267537,powerlevels/0.00018801828725236014
ghost/0.00018982863651267537,fantasticslurs/0.00018801828725236014
neutralevil/0.00018982863651267537,doppelgangerspin/0.00018801828725236014
nevertrustatrailer/0.00018982863651267537,bigballofviolence/0.00018801828725236014
foregoneconclusion/0.00018982863651267537,dulleyesofunhappiness/0.00018801828725236014
toocooltolive/0.00018982863651267537,imtakingherhomewithme/0.00018801828725236014
apologeticattacker/0.00018982863651267537,bigcreepycrawlies/0.00018801828725236014
dramaticirony/0.00018982863651267537,classtrip/0.00018801828725236014
secrettestofcharacter/0.00018982863651267537,humanresources/0.00018801828725236014
swisscheesesecurity/0.00018982863651267537,attackreflector/0.00018801828725236014
knifenut/0.00018982863651267537,exiledtothecouch/0.00018801828725236014
complexityaddiction/0.00018982863651267537,atwinkleinthesky/0.00018801828725236014
framingdevice/0.00018982863651267537,antimagic/0.00018801828725236014
wideeyedidealist/0.00018982863651267537,sequelitis/0.00018801828725236014
tomboyishname/0.00018982863651267537,gameface/0.00018801828725236014
publicdomainartifact/0.00018982863651267537,asskickingpose/0.00018801828725236014
trailersalwaysspoil/0.00018982863651267537,eyecolourchange/0.00018801828725236014
whowouldwanttowatchus/0.00018982863651267537,thetease/0.00018801828725236014
itspersonal/0.00018695244505036212,magneticplotdevice/0.00018801828725236014
killitwithfire/0.00018695244505036212,windowlove/0.00018801828725236014
bystandersyndrome/0.00018695244505036212,dramaticguncock/0.00018801828725236014
traumabutton/0.00018695244505036212,cyberneticseatyoursoul/0.00018801828725236014
soundtrackdissonance/0.00018695244505036212,innocentcohabitation/0.00018801828725236014
anachronismstew/0.00018695244505036212,gretzkyhastheball/0.00018801828725236014
everybodylaughsending/0.00018695244505036212,fullyabsorbedfinale/0.00018801828725236014
littlemissbadass/0.00018695244505036212,gasshole/0.00018801828725236014
sharpdressedman/0.00018695244505036212,whatarerecords/0.00018801828725236014
neutralgood/0.00018695244505036212,lawofchromaticsuperiority/0.00018801828725236014
itsallaboutme/0.00018695244505036212,righthandversuslefthand/0.00018801828725236014
fakecrossover/0.00018695244505036212,peekabangs/0.00018801828725236014
fivemanband/0.00018695244505036212,toopowerfultolive/0.00018801828725236014
arrangedmarriage/0.00018695244505036212,audiencecoloringadaptation/0.00018801828725236014
foodporn/0.00018695244505036212,furryreminder/0.00018801828725236014
centraltheme/0.00018695244505036212,breastexpansion/0.00018801828725236014
deathbyoriginstory/0.00018695244505036212,fasterthanlighttravel/0.00018801828725236014
madeofexplodium/0.00018695244505036212,familyrelationshipswitcheroo/0.00018801828725236014
troll/0.00018695244505036212,nwordprivileges/0.00018801828725236014
traumatichaircut/0.00018695244505036212,toserveman/0.00018801828725236014
redemptionequalsdeath/0.00018695244505036212,wackymarriageproposal/0.00018801828725236014
recapepisode/0.00018695244505036212,sciencefictionseries/0.00018801828725236014
marathonrunning/0.00018695244505036212,hookerwithaheartofgold/0.00018801828725236014
blackmail/0.00018695244505036212,ejectionseat/0.00018801828725236014
livingprop/0.00018695244505036212,timemaster/0.00018307043758782434
selectiveobliviousness/0.00018695244505036212,thecheerleader/0.00018307043758782434
ridiculouslycutecritter/0.00018695244505036212,elevatorfailure/0.00018307043758782434
stormingthecastle/0.00018695244505036212,tailormadeprison/0.00018307043758782434
absurdlyspacioussewer/0.00018695244505036212,nukeem/0.00018307043758782434
notthatkindofdoctor/0.00018695244505036212,transparentcloset/0.00018307043758782434
developmentgag/0.00018695244505036212,bestialityisdepraved/0.00018307043758782434
nicehat/0.00018695244505036212,eyeglasses/0.00018307043758782434
sequelseries/0.00018695244505036212,separatedbyacommonlanguage/0.00018307043758782434
romanticplottumor/0.00018695244505036212,scullybox/0.00018307043758782434
pleaseputsomeclotheson/0.00018695244505036212,japanesedelinquents/0.00018307043758782434
sadclown/0.00018695244505036212,scoobydoobydoors/0.00018307043758782434
editedforsyndication/0.00018695244505036212,sciencehero/0.00018307043758782434
ronthedeatheater/0.00018695244505036212,expendableclone/0.00018307043758782434
oddlysmallorganization/0.00018407625358804884,goodcostumeswitch/0.00018307043758782434
poweredbyaforsakenchild/0.00018407625358804884,thisismyside/0.00018307043758782434
theoriginaldarrin/0.00018407625358804884,wewillnotusephotoshopinthefuture/0.00018307043758782434
dartboardofhate/0.00018407625358804884,ruritania/0.00018307043758782434
couldhaveavoidedthisplot/0.00018407625358804884,greenrocks/0.00018307043758782434
deadguyjunior/0.00018407625358804884,blowingaraspberry/0.00018307043758782434
localhangout/0.00018407625358804884,illgirl/0.00018307043758782434
noendorholocaust/0.00018407625358804884,aliensky/0.00018307043758782434
sadist/0.00018407625358804884,agelessbirthdayepisode/0.00018307043758782434
combatstilettos/0.00018407625358804884,combatsadomasochist/0.00018307043758782434
noexceptyes/0.00018407625358804884,nosebleed/0.00018307043758782434
loonyfan/0.00018407625358804884,seinen/0.00018307043758782434
everyonehasstandards/0.00018407625358804884,competencezone/0.00018307043758782434
familyofchoice/0.00018407625358804884,sanityball/0.00018307043758782434
canonforeigner/0.00018407625358804884,crowdsong/0.00018307043758782434
ambiguouslyjewish/0.00018407625358804884,clothesmakethesuperman/0.00018307043758782434
fakingthedead/0.00018407625358804884,economycast/0.00018307043758782434
genderblendername/0.00018407625358804884,willfullyweak/0.00018307043758782434
meleeatrois/0.00018407625358804884,workingwiththeex/0.00018307043758782434
greeneyedmonster/0.00018407625358804884,novelization/0.00018307043758782434
parodydisplacement/0.00018407625358804884,videowills/0.00018307043758782434
ioweyoumylife/0.00018407625358804884,alternaterealityepisode/0.00018307043758782434
whydidithavetobesnakes/0.00018407625358804884,malignedmixedmarriage/0.00018307043758782434
estrogenbrigade/0.00018407625358804884,geckoending/0.00018307043758782434
thenletmebeevil/0.00018407625358804884,fusiondance/0.00018307043758782434
youhavegottobekiddingme/0.00018407625358804884,youalreadychangedthepast/0.00018307043758782434
alllovinghero/0.00018407625358804884,absolutecleavage/0.00018307043758782434
andimthequeenofsheba/0.00018407625358804884,relationshipsabotage/0.00018307043758782434
honeytrap/0.00018407625358804884,tournamentarc/0.00018307043758782434
womanscorned/0.00018407625358804884,reincarnationromance/0.00018307043758782434
memeticmutation/0.00018407625358804884,turnofthemillennium/0.00018307043758782434
theatoner/0.00018407625358804884,splitscreenphonecall/0.00018307043758782434
doublestandardabusefemaleonmale/0.00018407625358804884,awesomemomentofcrowning/0.00018307043758782434
nopronunciationguide/0.00018407625358804884,notamorningperson/0.00018307043758782434
badguysdothedirtywork/0.00018407625358804884,funnyansweringmachine/0.00018307043758782434
brokenpedestal/0.00018407625358804884,ineffectualloner/0.00018307043758782434
repetitivename/0.00018407625358804884,indirectkiss/0.00018307043758782434
recycledinspace/0.00018407625358804884,chewoutfakeout/0.00018307043758782434
gonehorriblywrong/0.00018407625358804884,revealingcoverup/0.00018307043758782434
diggingyourselfdeeper/0.00018407625358804884,birthdeathjuxtaposition/0.00018307043758782434
dwindlingparty/0.00018120006212573559,abandonedcatchphrase/0.00018307043758782434
thechewtoy/0.00018120006212573559,twelveepisodeanime/0.00018307043758782434
brainwashed/0.00018120006212573559,gagpenis/0.00018307043758782434
dressingastheenemy/0.00018120006212573559,gagnose/0.00018307043758782434
prisonepisode/0.00018120006212573559,workoffthedebt/0.00018307043758782434
slidingscaleofcontinuity/0.00018120006212573559,astonishinglyappropriateinterruption/0.00018307043758782434
mindgameship/0.00018120006212573559,rapidfirefisticuffs/0.00018307043758782434
lethalchef/0.00018120006212573559,themindisaplaythingofthebody/0.00018307043758782434
cryintochest/0.00018120006212573559,mallsanta/0.00018307043758782434
darkskinnedblond/0.00018120006212573559,energyweapon/0.00018307043758782434
defianttotheend/0.00018120006212573559,whenyoucominghomedad/0.00018307043758782434
bigbrotherbully/0.00018120006212573559,sickbedslaying/0.00018307043758782434
misplacedretribution/0.00018120006212573559,stagemom/0.00018307043758782434
fatandskinny/0.00018120006212573559,coolteacher/0.00018307043758782434
superwindowjump/0.00018120006212573559,doesnotlikemen/0.00018307043758782434
hairtriggertemper/0.00018120006212573559,bokeandtsukkomiroutine/0.00018307043758782434
humansarebastards/0.00018120006212573559,sempaikohai/0.00018307043758782434
combatpragmatist/0.00018120006212573559,chaosarchitecture/0.00018307043758782434
whenallyouhaveisahammer/0.00018120006212573559,deadguyondisplay/0.00018307043758782434
deflectorshields/0.00018120006212573559,kickchick/0.00017812258792328854
notwhatitlookslike/0.00018120006212573559,animeaccentabsence/0.00017812258792328854
dvdcommentary/0.00018120006212573559,doublestandardrapemaleonmale/0.00017812258792328854
thisloserisyou/0.00018120006212573559,spaceisnoisy/0.00017812258792328854
captainobvious/0.00018120006212573559,mrfixit/0.00017812258792328854
amusinginjuries/0.00018120006212573559,conveniencestoregiftshopping/0.00017812258792328854
reconstruction/0.00018120006212573559,xcalledtheywanttheiryback/0.00017812258792328854
cutekitten/0.00018120006212573559,ambiguouslyabsentparent/0.00017812258792328854
friendlessbackground/0.00018120006212573559,boxinglessonsforsuperman/0.00017812258792328854
ialwayswantedtosaythat/0.00018120006212573559,kickedupstairs/0.00017812258792328854
necksnap/0.00018120006212573559,freakinessshame/0.00017812258792328854
becomingthemask/0.00018120006212573559,castfromlifespan/0.00017812258792328854
completelydifferenttitle/0.00018120006212573559,futureimperfect/0.00017812258792328854
youhavefailedme/0.00018120006212573559,jackbauerinterrogationtechnique/0.00017812258792328854
spellmynamewithathe/0.00018120006212573559,sciencefictionanimeandmanga/0.00017812258792328854
bullyhunter/0.00018120006212573559,mediumshiftgag/0.00017812258792328854
shrugofgod/0.00018120006212573559,mistakenforservant/0.00017812258792328854
whatisthisthingyoucalllove/0.00018120006212573559,crossoverpunchline/0.00017812258792328854
offhandbackhand/0.00018120006212573559,twofirstnames/0.00017812258792328854
villainousfriendship/0.00018120006212573559,slutshaming/0.00017812258792328854
thesocialdarwinist/0.00018120006212573559,anthropomorphicfood/0.00017812258792328854
conspiracytheorist/0.00018120006212573559,impossiblycoolclothes/0.00017812258792328854
thescream/0.00018120006212573559,briefcasefullofmoney/0.00017812258792328854
doesnotlikespam/0.00018120006212573559,amnesiadanger/0.00017812258792328854
aiisacrapshoot/0.00018120006212573559,recycledtitle/0.00017812258792328854
killedmidsentence/0.00018120006212573559,frivolouslawsuit/0.00017812258792328854
teensaremonsters/0.00018120006212573559,onebookauthor/0.00017812258792328854
whatmeasureisanonhuman/0.00018120006212573559,sleepwalking/0.00017812258792328854
shallowparody/0.00018120006212573559,immortalimmaturity/0.00017812258792328854
ensemblecast/0.00018120006212573559,combinedenergyattack/0.00017812258792328854
magiccountdown/0.00018120006212573559,openmindedparent/0.00017812258792328854
igavemyword/0.00018120006212573559,heelfacebrainwashing/0.00017812258792328854
dieswideopen/0.00018120006212573559,plagiarisminfiction/0.00017812258792328854
appliedphlebotinum/0.00017832387066342233,fingertipdruganalysis/0.00017812258792328854
gothroughme/0.00017832387066342233,cherryblossoms/0.00017812258792328854
greatoffscreenwar/0.00017832387066342233,superpowermeltdown/0.00017812258792328854
totallyradical/0.00017832387066342233,finalsolution/0.00017812258792328854
harmlessfreezing/0.00017832387066342233,eleventhhourranger/0.00017812258792328854
abnormalammo/0.00017832387066342233,golddigger/0.00017812258792328854
mirroruniverse/0.00017832387066342233,waxinglyrical/0.00017812258792328854
hijackedbyganon/0.00017832387066342233,casualkink/0.00017812258792328854
literalminded/0.00017832387066342233,grossoutshow/0.00017812258792328854
evilredhead/0.00017832387066342233,nakedfirstimpression/0.00017812258792328854
sickepisode/0.00017832387066342233,dubinducedplothole/0.00017812258792328854
bigapplesauce/0.00017832387066342233,hotterandsexier/0.00017812258792328854
speaknoworforeverholdyourpeace/0.00017832387066342233,hotlibrarian/0.00017812258792328854
iletgwenstacydie/0.00017832387066342233,humansarewhite/0.00017812258792328854
stealthinsult/0.00017832387066342233,outnumberedsibling/0.00017812258792328854
wisebeyondtheiryears/0.00017832387066342233,tokenheroicorc/0.00017812258792328854
dealwiththedevil/0.00017832387066342233,flawedprototype/0.00017812258792328854
scaryblackman/0.00017832387066342233,horriblecampingtrip/0.00017812258792328854
explainexplainohcrap/0.00017832387066342233,thedeadhavenames/0.00017812258792328854
morepopularspinoff/0.00017832387066342233,glassshatteringsound/0.00017812258792328854
behindtheblack/0.00017832387066342233,rocketpunch/0.00017812258792328854
armcannon/0.00017832387066342233,costumer/0.00017812258792328854
aluminumchristmastrees/0.00017832387066342233,bynoimeanyes/0.00017812258792328854
titleonlyopening/0.00017832387066342233,organictechnology/0.00017812258792328854
jawdrop/0.00017832387066342233,bigbadassbattlesequence/0.00017812258792328854
