Topic 1,Topic 2,Topic 3
contrastingsequelantagonist/6.566527127965197e-05,developmenthell/9.269679065171406e-05,eternalsexualfreedom/9.938382031405287e-05
watergeyservolley/6.566527127965197e-05,badassdriver/9.269679065171406e-05,undeathischeap/9.938382031405287e-05
poweroftrust/6.566527127965197e-05,thehighqueen/9.269679065171406e-05,spacebrasilia/9.938382031405287e-05
futilehandreach/6.566527127965197e-05,hesback/9.269679065171406e-05,planetville/9.938382031405287e-05
girlinessupgrade/6.566527127965197e-05,strongfamilyresemblance/9.269679065171406e-05,bigshadowlittlecreature/9.938382031405287e-05
punchparry/6.566527127965197e-05,hewhomustnotbeseen/9.269679065171406e-05,sundialwaypoint/9.938382031405287e-05
classycatburglar/6.566527127965197e-05,powergivesyouwings/9.269679065171406e-05,itsalwayssunnyinmiami/9.938382031405287e-05
lostfoodgrievance/6.566527127965197e-05,cannibalismsuperpower/9.269679065171406e-05,familyfriendlystripper/9.938382031405287e-05
manipulativeediting/6.566527127965197e-05,cutscenedrop/9.269679065171406e-05,scifikitchensink/9.938382031405287e-05
unbuilttrope/6.566527127965197e-05,hilariousouttakes/9.269679065171406e-05,luckbasedsearchtechnique/9.938382031405287e-05
obviouscrossovermethod/6.566527127965197e-05,skeletonkey/9.269679065171406e-05,stockstarsystems/9.938382031405287e-05
bluemeanscold/6.566527127965197e-05,familythemenaming/9.269679065171406e-05,electiondayepisode/9.938382031405287e-05
spotlightstealingtitle/6.566527127965197e-05,strangesyntaxspeaker/9.269679065171406e-05,villaincred/9.938382031405287e-05
thedaythemusiclied/6.566527127965197e-05,heroicbuild/9.269679065171406e-05,cuteowl/9.938382031405287e-05
bigbeautifulwoman/6.566527127965197e-05,creepyawesome/9.269679065171406e-05,sicklychildgrewupstrong/9.938382031405287e-05
noblebigot/6.332008301966441e-05,really700yearsold/9.269679065171406e-05,iamnotpretty/9.938382031405287e-05
sobaditwasbetter/6.332008301966441e-05,innsecurity/9.269679065171406e-05,polishtheturd/9.938382031405287e-05
asinisterclue/6.332008301966441e-05,zombieinfectee/9.269679065171406e-05,societyistoblame/9.938382031405287e-05
rocketride/6.332008301966441e-05,instantarmor/9.269679065171406e-05,deadsidekick/9.938382031405287e-05
iamamonster/6.332008301966441e-05,feministfantasy/9.269679065171406e-05,silentrunningmode/8.944543828264758e-05
catch22dilemma/6.332008301966441e-05,willfullyweak/9.269679065171406e-05,kissinginatree/8.944543828264758e-05
whathaveibecome/6.332008301966441e-05,pokethepoodle/9.269679065171406e-05,mistressandservantboy/8.944543828264758e-05
videogamerandomizer/6.332008301966441e-05,dracula/9.269679065171406e-05,downladrain/8.944543828264758e-05
theruntattheend/6.332008301966441e-05,oni/9.269679065171406e-05,onetrackmindedhunger/8.944543828264758e-05
planarchampion/6.332008301966441e-05,relationshipwritingfumble/9.269679065171406e-05,trappedbygamblingdebts/8.944543828264758e-05
kinginthemountain/6.332008301966441e-05,killsteal/9.269679065171406e-05,wonderfulwerewolf/8.944543828264758e-05
completedfic/6.332008301966441e-05,datingcatwoman/9.269679065171406e-05,cleanprettychildbirth/8.944543828264758e-05
paperpeople/6.332008301966441e-05,darklordonlifesupport/9.269679065171406e-05,southernfriedprivate/8.944543828264758e-05
derangedanimation/6.332008301966441e-05,incaseofbossfightbreakglass/9.269679065171406e-05,decoyleader/8.944543828264758e-05
slapstick/6.332008301966441e-05,whenshesmiles/9.269679065171406e-05,fashionshow/8.944543828264758e-05
mangst/6.332008301966441e-05,shrugofgod/9.269679065171406e-05,solarcpr/8.944543828264758e-05
earlyadaptationweirdness/6.332008301966441e-05,flatcharacter/9.269679065171406e-05,househusband/8.944543828264758e-05
dreamworksface/6.332008301966441e-05,neverbringaknifetoagunfight/9.269679065171406e-05,universaleyeglasses/8.944543828264758e-05
creatorsfavoriteepisode/6.332008301966441e-05,goodisnotsoft/9.269679065171406e-05,camwhore/8.944543828264758e-05
teamshot/6.332008301966441e-05,itsuckstobethechosenone/9.269679065171406e-05,couldntfindalighter/8.944543828264758e-05
beyondredemption/6.332008301966441e-05,dyingmomentofawesome/9.269679065171406e-05,constructionisawesome/8.944543828264758e-05
expendablealternateuniverse/6.332008301966441e-05,luminescentblush/9.269679065171406e-05,shrinesandtemples/8.944543828264758e-05
whaleegg/6.332008301966441e-05,daddysgirl/9.269679065171406e-05,skintonesclerae/8.944543828264758e-05
notquitesavedenough/6.332008301966441e-05,alllowercaseletters/9.269679065171406e-05,hippievan/8.944543828264758e-05
reprisemedley/6.332008301966441e-05,superpoweredmooks/9.269679065171406e-05,coatovertheshoulder/8.944543828264758e-05
silentantagonist/6.332008301966441e-05,hauntedtechnology/9.269679065171406e-05,bulletholedoor/8.944543828264758e-05
flashbackeffects/6.332008301966441e-05,cannibalism/9.269679065171406e-05,britishrockstar/8.944543828264758e-05
forgiveness/6.332008301966441e-05,ultrasuperdeathgorefestchainsawer3000/9.269679065171406e-05,bluebirdofhappiness/8.944543828264758e-05
japanesebeetlebrothers/6.332008301966441e-05,wingsdonothing/9.269679065171406e-05,thepreciouspreciouscar/8.944543828264758e-05
bigomg/6.332008301966441e-05,lol69/9.084285483867978e-05,apocalypticlogistics/8.944543828264758e-05
disappointedbythemotive/6.332008301966441e-05,conflictball/9.084285483867978e-05,cutesynametown/8.944543828264758e-05
variablelengthchain/6.332008301966441e-05,successioncrisis/9.084285483867978e-05,untousasonanddaughterareborn/8.944543828264758e-05
triangrelations/6.332008301966441e-05,motifs/9.084285483867978e-05,emotionallytonguetied/8.944543828264758e-05
toughbeetles/6.332008301966441e-05,twistending/9.084285483867978e-05,elementalhaircomposition/8.944543828264758e-05
deathofpersonality/6.332008301966441e-05,informaleulogy/9.084285483867978e-05,misfitmobilizationmoment/8.944543828264758e-05
malemightfemalefinesse/6.332008301966441e-05,subliminalseduction/9.084285483867978e-05,comicbookmoviesdontusecodenames/8.944543828264758e-05
versustitle/6.332008301966441e-05,iamthenoun/9.084285483867978e-05,contractualpurity/8.944543828264758e-05
literalasskicking/6.332008301966441e-05,controlroompuzzle/9.084285483867978e-05,athreesomeishot/8.944543828264758e-05
kangaroosrepresentaustralia/6.332008301966441e-05,hunk/9.084285483867978e-05,scannableman/8.944543828264758e-05
stealthparody/6.332008301966441e-05,bloodyhandprint/9.084285483867978e-05,agirlineveryport/8.944543828264758e-05
murderousmalfunctioningmachine/6.332008301966441e-05,reverseescortmission/9.084285483867978e-05,policeprocedural/8.944543828264758e-05
connectedallalong/6.332008301966441e-05,jerkjock/9.084285483867978e-05,overshadowedbycontroversy/8.944543828264758e-05
alignmentbasedendings/6.332008301966441e-05,dueltothedeath/9.084285483867978e-05,chestofmedals/8.944543828264758e-05
chunkyupdraft/6.332008301966441e-05,spinventory/9.084285483867978e-05,thefirstcutisthedeepest/8.944543828264758e-05
consummateliar/6.332008301966441e-05,pottyemergency/9.084285483867978e-05,psychicradar/8.944543828264758e-05
doublestandard/6.332008301966441e-05,minmaxersdelight/9.084285483867978e-05,significantmonogram/8.944543828264758e-05
ghostleglottery/6.332008301966441e-05,biglippedalligatormoment/9.084285483867978e-05,planthair/8.944543828264758e-05
invinciblehero/6.332008301966441e-05,ironichell/9.084285483867978e-05,wetblanketwife/8.944543828264758e-05
theyfightcrime/6.332008301966441e-05,quirkybard/9.084285483867978e-05,allergictolove/8.944543828264758e-05
theparagonalwaysrebels/6.332008301966441e-05,culturalcrossreference/9.084285483867978e-05,lateforschool/8.944543828264758e-05
pieintheface/6.332008301966441e-05,shorttitles/9.084285483867978e-05,cerebroelectro/8.944543828264758e-05
woundthatwillnotheal/6.332008301966441e-05,theglomp/9.084285483867978e-05,donttellmama/8.944543828264758e-05
glasgowgrin/6.332008301966441e-05,voidbetweentheworlds/9.084285483867978e-05,elementalignorance/8.944543828264758e-05
blackscreenofdeath/6.0974894759676835e-05,badliar/9.084285483867978e-05,patchworkfic/8.944543828264758e-05
shapeshifterguilttrip/6.0974894759676835e-05,thehorde/9.084285483867978e-05,unitedspaceofamerica/8.944543828264758e-05
praisingshowsyoudontwatch/6.0974894759676835e-05,howthemightyhavefallen/9.084285483867978e-05,lostincharacter/8.944543828264758e-05
feelnopain/6.0974894759676835e-05,polaroppositetwins/9.084285483867978e-05,vengeancedenied/8.944543828264758e-05
slidingscaleofcooperationvscompetition/6.0974894759676835e-05,complexityaddiction/9.084285483867978e-05,sparkoftherebellion/8.944543828264758e-05
onlytheleadsgetahappyending/6.0974894759676835e-05,epileptictrees/9.084285483867978e-05,faceonthecover/8.944543828264758e-05
avoidthedreadedgrating/6.0974894759676835e-05,gladiatorsubquest/9.084285483867978e-05,culturalrebel/8.944543828264758e-05
musicalisinterruptus/6.0974894759676835e-05,fakeking/9.084285483867978e-05,immoralrealityshow/8.944543828264758e-05
nothingexcitingeverhappenshere/6.0974894759676835e-05,slidingscaleofshinyversusgritty/9.084285483867978e-05,criticalpsychoanalysisfailure/8.944543828264758e-05
fakeoutopening/6.0974894759676835e-05,characteralignment/9.084285483867978e-05,deathofthehypotenuse/8.944543828264758e-05
accidentalaesop/6.0974894759676835e-05,legendaryweapon/9.084285483867978e-05,notinfrontoftheparrot/8.944543828264758e-05
signatureteamtransport/6.0974894759676835e-05,religiousbruiser/9.084285483867978e-05,holodeckmalfunction/8.944543828264758e-05
inthestyleof/6.0974894759676835e-05,ladynotappearinginthisgame/9.084285483867978e-05,enhancedinterrogationtechniques/8.944543828264758e-05
oldersidekick/6.0974894759676835e-05,godemperor/9.084285483867978e-05,extranormalprison/8.944543828264758e-05
plottwist/6.0974894759676835e-05,fivefivefive/9.084285483867978e-05,blackcomedycannibalism/8.944543828264758e-05
sequelreset/6.0974894759676835e-05,deuteragonist/9.084285483867978e-05,letmegetthisstraight/8.944543828264758e-05
ahousedivided/6.0974894759676835e-05,teengenius/9.084285483867978e-05,cavalryofthedead/8.944543828264758e-05
toplessnessfromtheback/6.0974894759676835e-05,strongfleshweaksteel/9.084285483867978e-05,likeparentlikespouse/8.944543828264758e-05
pummelduel/6.0974894759676835e-05,demonslaying/9.084285483867978e-05,humansaredivided/8.944543828264758e-05
recursiveimport/6.0974894759676835e-05,badpowersgoodpeople/9.084285483867978e-05,allanimalsaredomesticated/8.944543828264758e-05
dieorfly/6.0974894759676835e-05,geniusbonus/9.084285483867978e-05,combatcuestick/8.944543828264758e-05
creepyjazzmusic/6.0974894759676835e-05,lovecraftiansuperpower/9.084285483867978e-05,genesiseffect/8.944543828264758e-05
rescuedfromtheunderworld/6.0974894759676835e-05,crazyenoughtowork/9.084285483867978e-05,solarflaredisaster/8.944543828264758e-05
armoredvillainsunarmoredheroes/6.0974894759676835e-05,shootinggallery/9.084285483867978e-05,thindimensionalbarrier/8.944543828264758e-05
kickedupstairs/6.0974894759676835e-05,knightlyswordandshield/9.084285483867978e-05,armyscout/8.944543828264758e-05
bearyfriendly/6.0974894759676835e-05,barbariantribe/9.084285483867978e-05,unrelatedintheadaptation/8.944543828264758e-05
willingsuspensionofdisbelief/6.0974894759676835e-05,donotgogentle/9.084285483867978e-05,destructonookie/8.944543828264758e-05
theycallmemistertibbs/6.0974894759676835e-05,theoneguy/9.084285483867978e-05,onlyinmiami/8.944543828264758e-05
primalchestpound/6.0974894759676835e-05,brutalhonesty/9.084285483867978e-05,shamingthemob/8.944543828264758e-05
adaptationalalternateending/6.0974894759676835e-05,donottauntcthulhu/9.084285483867978e-05,whoneedsenemies/8.944543828264758e-05
longrunners/6.0974894759676835e-05,electronicspeechimpediment/9.084285483867978e-05,seductionproofmarriage/8.944543828264758e-05
loveredeems/6.0974894759676835e-05,spoilercover/9.084285483867978e-05,preciousphoto/8.944543828264758e-05
countryswitch/6.0974894759676835e-05,horrifyingthehorror/9.084285483867978e-05,myfistforgivesyou/8.944543828264758e-05
confettidrop/6.0974894759676835e-05,bathos/9.084285483867978e-05,wouldnotshootagoodguy/8.944543828264758e-05
theface/6.0974894759676835e-05,behemothbattle/9.084285483867978e-05,arealmanisakiller/8.944543828264758e-05
lovesthesoundofscreaming/6.0974894759676835e-05,stupidevil/9.084285483867978e-05,disproportionatereward/8.944543828264758e-05
powerupgradingdeformation/6.0974894759676835e-05,boyishshorthair/9.084285483867978e-05,nevergetsfat/8.944543828264758e-05
solarandlunar/6.0974894759676835e-05,hyperspaceisascaryplace/9.084285483867978e-05,weirdscience/8.944543828264758e-05
faceoftheband/6.0974894759676835e-05,liveactioncutscene/9.084285483867978e-05,badvibrations/8.944543828264758e-05
pretenderdiss/6.0974894759676835e-05,collectathonplatformer/9.084285483867978e-05,fantasycounterpartreligion/8.944543828264758e-05
theapocalypsebringsoutthebestinpeople/6.0974894759676835e-05,broughtdowntobadass/9.084285483867978e-05,dragontamer/8.944543828264758e-05
canefu/6.0974894759676835e-05,theprotagonist/9.084285483867978e-05,thegentlemanorthescoundrel/8.944543828264758e-05
alizardnamedliz/6.0974894759676835e-05,blackcloak/9.084285483867978e-05,worthlivingfor/8.944543828264758e-05
alaspoorscrappy/6.0974894759676835e-05,holyburnsevil/9.084285483867978e-05,nosuchthingasalienpopculture/8.944543828264758e-05
baitthedog/6.0974894759676835e-05,outgambitted/9.084285483867978e-05,multiculturalalienplanet/8.944543828264758e-05
hijackingcthulhu/6.0974894759676835e-05,cannedordersoverloudspeaker/9.084285483867978e-05,girlposse/8.944543828264758e-05
smugsmiler/6.0974894759676835e-05,brattyhalfpint/9.084285483867978e-05,aerialcanyonchase/8.944543828264758e-05
pornstache/6.0974894759676835e-05,etherealchoir/9.084285483867978e-05,interpolspecialagent/8.944543828264758e-05
storybookopening/6.0974894759676835e-05,villainswantmercy/8.89889190256455e-05,sassysecretary/8.944543828264758e-05
getitoverwith/6.0974894759676835e-05,blackcomedyrape/8.89889190256455e-05,tabletopgames/8.944543828264758e-05
silentsnarker/6.0974894759676835e-05,formfittingwardrobe/8.89889190256455e-05,sidebet/8.944543828264758e-05
malevolentmugshot/6.0974894759676835e-05,meaningfulrename/8.89889190256455e-05,sorryimgay/8.944543828264758e-05
publicdomaincharacter/6.0974894759676835e-05,injuredvulnerability/8.89889190256455e-05,theshortwar/8.944543828264758e-05
freakyelectronicmusic/6.0974894759676835e-05,celibatehero/8.89889190256455e-05,nonprotagonistresolver/8.944543828264758e-05
facingthebulletsoneliner/6.0974894759676835e-05,spanishmedia/8.89889190256455e-05,dressedinlayers/8.944543828264758e-05
forceandfinesse/6.0974894759676835e-05,distinctionwithoutadifference/8.89889190256455e-05,fanservicewithasmile/8.944543828264758e-05
cuetheflyingpigs/6.0974894759676835e-05,daretobebadass/8.89889190256455e-05,rocketlessreentry/8.944543828264758e-05
dubpersonalitychange/6.0974894759676835e-05,blindingbangs/8.89889190256455e-05,threewishes/8.944543828264758e-05
goodcostumeswitch/6.0974894759676835e-05,hotskittyonwailordaction/8.89889190256455e-05,twelveepisodeanime/8.944543828264758e-05
soursupporter/6.0974894759676835e-05,sleepyhead/8.89889190256455e-05,nonheteronormativesociety/8.944543828264758e-05
abovegoodandevil/6.0974894759676835e-05,maydecemberromance/8.89889190256455e-05,youjusthadtosayit/8.944543828264758e-05
politevillainsrudeheroes/6.0974894759676835e-05,randomlygeneratedloot/8.89889190256455e-05,serenadeyourlover/8.944543828264758e-05
fakeoutfadeout/6.0974894759676835e-05,translationtrainwreck/8.89889190256455e-05,speakfriendandenter/8.944543828264758e-05
unishment/6.0974894759676835e-05,playfulhacker/8.89889190256455e-05,sensefreak/8.944543828264758e-05
dickdastardlystopstocheat/6.0974894759676835e-05,spotoftea/8.89889190256455e-05,nationalanthem/8.944543828264758e-05
omniscientmoralitylicense/6.0974894759676835e-05,fantasypantheon/8.89889190256455e-05,sexualextortion/8.944543828264758e-05
aminorkidroduction/6.0974894759676835e-05,doujinsoft/8.89889190256455e-05,constantlycurious/8.944543828264758e-05
redemptionrejection/6.0974894759676835e-05,stealthymook/8.89889190256455e-05,shortcutsmakelongdelays/8.944543828264758e-05
conflictingloyalty/6.0974894759676835e-05,sexywalk/8.89889190256455e-05,rejectedmarriageproposal/8.944543828264758e-05
poisonousfriend/6.0974894759676835e-05,punchclockhero/8.89889190256455e-05,randomspeciesoffspring/8.944543828264758e-05
alternativeforeignthemesong/6.0974894759676835e-05,mundanesolution/8.89889190256455e-05,thisisntheaven/8.944543828264758e-05
limpandlivid/6.0974894759676835e-05,lovablesexmaniac/8.89889190256455e-05,patrongod/8.944543828264758e-05
