Topic 1,Topic 2,Topic 3
crimeofselfdefense/9.340789358972763e-05,beingevilsucks/7.886517760342978e-05,
woodenkatanasareevenbetter/9.340789358972763e-05,likeparentlikespouse/7.886517760342978e-05,
mechanicalhorse/9.340789358972763e-05,deconstructiveparody/7.886517760342978e-05,
themaninfrontoftheman/9.340789358972763e-05,relativeerror/7.886517760342978e-05,
henchmenrace/9.340789358972763e-05,gamebreakinginjury/7.886517760342978e-05,
subcultureoftheweek/9.340789358972763e-05,youlookfamiliar/7.886517760342978e-05,
childoftwoworlds/9.340789358972763e-05,writerrevolt/7.886517760342978e-05,
dramaticspacedrifting/9.340789358972763e-05,fountainofmemes/7.886517760342978e-05,
swissarmysuperpower/9.340789358972763e-05,broodingboygentlegirl/7.886517760342978e-05,
conspicuouslypublicassassination/9.340789358972763e-05,greeneyedepiphany/7.886517760342978e-05,
gorgeousgaijin/9.340789358972763e-05,feelnopain/7.886517760342978e-05,
fall2012anime/9.340789358972763e-05,ediblethemenaming/7.886517760342978e-05,
magnetismmanipulation/9.340789358972763e-05,cultureclash/7.886517760342978e-05,
overridecommand/9.340789358972763e-05,headdesk/7.886517760342978e-05,
nopaperfuture/9.340789358972763e-05,classreunion/7.886517760342978e-05,
suspectexistencefailure/9.340789358972763e-05,facefault/7.886517760342978e-05,
airjousting/9.340789358972763e-05,gogglesdosomethingunusual/7.886517760342978e-05,
unwantedrevival/9.340789358972763e-05,hunk/7.886517760342978e-05,
virginsacrifice/9.340789358972763e-05,unexpectedlydarkepisode/7.886517760342978e-05,
sawedoffshotgun/9.340789358972763e-05,itsnotyouitsmyenemies/7.886517760342978e-05,
spamattack/9.340789358972763e-05,flowermotifs/7.886517760342978e-05,
projectedman/9.340789358972763e-05,separatedbyacommonlanguage/7.886517760342978e-05,
socialclimber/9.340789358972763e-05,tieinnovel/7.886517760342978e-05,
sworddrag/9.340789358972763e-05,foodslap/7.886517760342978e-05,
coatcape/9.340789358972763e-05,jumpscare/7.886517760342978e-05,
rainbowmotif/9.340789358972763e-05,conspicuoustrenchcoat/7.886517760342978e-05,
throwawayguns/9.340789358972763e-05,tearsoffear/7.886517760342978e-05,
inertialdampening/9.340789358972763e-05,sendingstufftosavetheshow/7.886517760342978e-05,
warelephants/9.340789358972763e-05,fakeoutopening/7.886517760342978e-05,
weapontombstone/9.340789358972763e-05,loudofwar/7.886517760342978e-05,
telepathicspacemen/9.340789358972763e-05,flawlesstoken/7.886517760342978e-05,
greygoo/9.340789358972763e-05,cantgetawaywithnothing/7.791499474073786e-05,
supermansubstitute/9.340789358972763e-05,artinitiateslife/7.791499474073786e-05,
realpolitik/9.340789358972763e-05,friendversuslover/7.791499474073786e-05,
grandfatherparadox/9.340789358972763e-05,glassespull/7.791499474073786e-05,
seizasquirm/9.340789358972763e-05,squirrelsinmypants/7.791499474073786e-05,
schrodingerscanon/9.340789358972763e-05,nakedpeopletrappedoutside/7.791499474073786e-05,
mugglebornofmages/9.340789358972763e-05,noromanticresolution/7.791499474073786e-05,
gratuitousgreek/9.340789358972763e-05,nonidlerich/7.791499474073786e-05,
exbigbad/9.340789358972763e-05,censorsteam/7.791499474073786e-05,
notiftheyenjoyeditrationalization/9.340789358972763e-05,bellydancer/7.791499474073786e-05,
evilonlyhastowinonce/9.340789358972763e-05,newscastercameo/7.791499474073786e-05,
rapeportrayedasredemption/9.340789358972763e-05,forcefeeding/7.791499474073786e-05,
intheirownimage/9.340789358972763e-05,meaningfulreleasedate/7.791499474073786e-05,
boldexplorer/9.340789358972763e-05,suddensequeldeathsyndrome/7.791499474073786e-05,
derelictgraveyard/9.340789358972763e-05,kickchick/7.791499474073786e-05,
hermeticmagic/9.340789358972763e-05,failurehero/7.791499474073786e-05,
apocalypsecult/9.340789358972763e-05,coolpet/7.791499474073786e-05,
rankinflation/9.340789358972763e-05,intelligibleunintelligible/7.791499474073786e-05,
pollutedwasteland/9.340789358972763e-05,conversewiththeunconscious/7.791499474073786e-05,
lovegoddess/9.340789358972763e-05,smashcut/7.791499474073786e-05,
reluctantmonster/9.340789358972763e-05,ignoredexpert/7.791499474073786e-05,
electroniceyes/9.340789358972763e-05,ihaveboobsyoumustobey/7.791499474073786e-05,
catsaremagic/9.340789358972763e-05,dependingontheartist/7.791499474073786e-05,
highlyconspicuousuniform/9.340789358972763e-05,ominouspipeorgan/7.791499474073786e-05,
defencemechanismsuperpower/9.340789358972763e-05,greasyspoon/7.791499474073786e-05,
mandatorymotherhood/9.340789358972763e-05,paintingthemedium/7.791499474073786e-05,
exoticequipment/9.340789358972763e-05,unequalpairing/7.791499474073786e-05,
genderrestrictedability/9.340789358972763e-05,tookalevelindumbass/7.791499474073786e-05,
goingtogiveitmoreenergy/9.340789358972763e-05,miniatureseniorcitizens/7.791499474073786e-05,
guiltfreeexterminationwar/9.340789358972763e-05,raceforyourlove/7.791499474073786e-05,
dugtoodeep/9.340789358972763e-05,dastardlywhiplash/7.791499474073786e-05,
defensivefeinttrap/9.340789358972763e-05,lettingherhairdown/7.791499474073786e-05,
menofsherwood/9.340789358972763e-05,newyearhascome/7.791499474073786e-05,
chainedbyfashion/9.340789358972763e-05,god/7.791499474073786e-05,
magickiss/9.340789358972763e-05,bathtubscene/7.791499474073786e-05,
hivequeen/9.340789358972763e-05,longrunnercastturnover/7.791499474073786e-05,
idolgenre/9.340789358972763e-05,neutralgood/7.791499474073786e-05,
incompletelytrained/9.340789358972763e-05,stoicspectacles/7.791499474073786e-05,
pitifulworms/9.340789358972763e-05,bodydouble/7.791499474073786e-05,
mythicalmotifs/9.340789358972763e-05,iwantgrandkids/7.696481187804593e-05,
reentryscare/9.340789358972763e-05,theprankster/7.696481187804593e-05,
oldfashionedcopper/9.340789358972763e-05,multiethnicname/7.696481187804593e-05,
hollywoodcostuming/9.340789358972763e-05,slumberparty/7.696481187804593e-05,
earcleaning/9.02942971367367e-05,audienceshift/7.696481187804593e-05,
timedelayeddeath/9.02942971367367e-05,bonusepisode/7.696481187804593e-05,
appealtoforce/9.02942971367367e-05,titledafterthesong/7.696481187804593e-05,
coffincontraband/9.02942971367367e-05,realisticdictionisunrealistic/7.696481187804593e-05,
dyingcurse/9.02942971367367e-05,boyband/7.696481187804593e-05,
superregistrationact/9.02942971367367e-05,manbitesman/7.696481187804593e-05,
gunfu/9.02942971367367e-05,dramaqueen/7.696481187804593e-05,
hordeofalienlocusts/9.02942971367367e-05,artisticlicensesports/7.696481187804593e-05,
genderedoutfit/9.02942971367367e-05,seeyouinhell/7.696481187804593e-05,
preexplosionglow/9.02942971367367e-05,softspokensadist/7.696481187804593e-05,
gunsvsswords/9.02942971367367e-05,strawmisogynist/7.696481187804593e-05,
themeserialkiller/9.02942971367367e-05,eattheevidence/7.696481187804593e-05,
sacredhospitality/9.02942971367367e-05,noodlepeople/7.696481187804593e-05,
fiveroundsrapid/9.02942971367367e-05,conveyorbeltodoom/7.696481187804593e-05,
alwaysnight/9.02942971367367e-05,herostolemybike/7.696481187804593e-05,
hotwings/9.02942971367367e-05,finalseasoncasting/7.696481187804593e-05,
tractorbeam/9.02942971367367e-05,vaporwear/7.696481187804593e-05,
robothair/9.02942971367367e-05,stickyfingers/7.696481187804593e-05,
fanofthepast/9.02942971367367e-05,operationjealousy/7.696481187804593e-05,
redonesgofaster/9.02942971367367e-05,musclesaremeaningless/7.696481187804593e-05,
sciencefiction/9.02942971367367e-05,notworthkilling/7.696481187804593e-05,
suicideisshameful/9.02942971367367e-05,fauxyay/7.696481187804593e-05,
fightingashadow/9.02942971367367e-05,oireland/7.696481187804593e-05,
emperorscientist/9.02942971367367e-05,kissofdeath/7.696481187804593e-05,
postnineeleventerrorismmovie/9.02942971367367e-05,maintainthelie/7.696481187804593e-05,
tiredofrunning/9.02942971367367e-05,lecherouslicking/7.696481187804593e-05,
xenafication/9.02942971367367e-05,haveyoutoldanyoneelse/7.696481187804593e-05,
snufffilm/9.02942971367367e-05,halfarcseason/7.696481187804593e-05,
sexisevil/9.02942971367367e-05,enforcedplug/7.696481187804593e-05,
psychicstories/9.02942971367367e-05,antagonistinmourning/7.696481187804593e-05,
tragedy/9.02942971367367e-05,fallenprincess/7.696481187804593e-05,
magicidolsinger/9.02942971367367e-05,ludicrousgibs/7.696481187804593e-05,
fascistbutinefficient/9.02942971367367e-05,pyromaniac/7.696481187804593e-05,
virtualrealityinterrogation/9.02942971367367e-05,nominalhero/7.696481187804593e-05,
leavenosurvivors/9.02942971367367e-05,crosspoppingveins/7.696481187804593e-05,
chameleoncamouflage/9.02942971367367e-05,whiteandgreymorality/7.696481187804593e-05,
wehavebecomecomplacent/9.02942971367367e-05,mallsanta/7.696481187804593e-05,
idealizedsex/9.02942971367367e-05,softwater/7.696481187804593e-05,
helpingwouldbekillstealing/9.02942971367367e-05,idonotlikegreeneggsandham/7.696481187804593e-05,
xenomorphxerox/9.02942971367367e-05,darkskinnedredhead/7.696481187804593e-05,
fixedforwardfacingweapon/9.02942971367367e-05,animalwrongsgroup/7.696481187804593e-05,
atruestoryinmyuniverse/9.02942971367367e-05,rubegoldbergdevice/7.696481187804593e-05,
hentai/9.02942971367367e-05,musicalisinterruptus/7.696481187804593e-05,
easylogistics/9.02942971367367e-05,dissimile/7.696481187804593e-05,
bodycountcompetition/9.02942971367367e-05,threewaysex/7.696481187804593e-05,
interrogationmontage/9.02942971367367e-05,ificanthaveyou/7.696481187804593e-05,
soldiervswarrior/9.02942971367367e-05,bewarethequietones/7.696481187804593e-05,
intriguedbyhumanity/9.02942971367367e-05,underdogsneverlose/7.696481187804593e-05,
crimetimesoap/9.02942971367367e-05,violentglaswegian/7.696481187804593e-05,
studentandmasterteam/9.02942971367367e-05,operationblank/7.6014629015354e-05,
godemperor/9.02942971367367e-05,compressedhair/7.6014629015354e-05,
persecutionflip/9.02942971367367e-05,perfectlyarrangedmarriage/7.6014629015354e-05,
alldeathsfinal/9.02942971367367e-05,recycledscript/7.6014629015354e-05,
boxingbattler/9.02942971367367e-05,elaborateuniversityhigh/7.6014629015354e-05,
livingbattery/9.02942971367367e-05,holdyourhippogriffs/7.6014629015354e-05,
standardscififleet/9.02942971367367e-05,characterfilibuster/7.6014629015354e-05,
mookmobile/9.02942971367367e-05,littleno/7.6014629015354e-05,
outrankingyourjob/9.02942971367367e-05,mementomacguffin/7.6014629015354e-05,
variableterminalvelocity/9.02942971367367e-05,outlawcouple/7.6014629015354e-05,
teenagewasteland/9.02942971367367e-05,sleepwalking/7.6014629015354e-05,
humanallalong/9.02942971367367e-05,thinlineanimation/7.6014629015354e-05,
spring2013anime/9.02942971367367e-05,relaxovision/7.6014629015354e-05,
globalwarming/9.02942971367367e-05,coverinnocenteyesandears/7.6014629015354e-05,
doesnotlikemagic/9.02942971367367e-05,losingashoeinthestruggle/7.6014629015354e-05,
mobyschtick/9.02942971367367e-05,thelastdance/7.6014629015354e-05,
schoolforscheming/9.02942971367367e-05,casttheexpert/7.6014629015354e-05,
communicationsofficer/9.02942971367367e-05,plottailoredtotheparty/7.6014629015354e-05,
analiennamedbob/9.02942971367367e-05,facelessmasses/7.6014629015354e-05,
wewillusemanuallaborinthefuture/9.02942971367367e-05,lovingashadow/7.6014629015354e-05,
upupandaway/9.02942971367367e-05,serendipitywritestheplot/7.6014629015354e-05,
milelongship/9.02942971367367e-05,pottydance/7.6014629015354e-05,
therestshallpass/9.02942971367367e-05,undeadtaxexemption/7.6014629015354e-05,
hellonearth/9.02942971367367e-05,specialeffectfailure/7.6014629015354e-05,
betrayalinsurance/9.02942971367367e-05,snakeoilsalesman/7.6014629015354e-05,
warriormonk/9.02942971367367e-05,afoolandhisnewmoneyaresoonparted/7.6014629015354e-05,
lowculturehightech/9.02942971367367e-05,socialservicesdoesnotexist/7.6014629015354e-05,
recklesssidekick/9.02942971367367e-05,ofcorpsehesalive/7.6014629015354e-05,
brawlerlock/9.02942971367367e-05,triumphantreprise/7.6014629015354e-05,
sinistergeometry/9.02942971367367e-05,bringit/7.6014629015354e-05,
finaleproductionupgrade/9.02942971367367e-05,fingergun/7.6014629015354e-05,
magneticweapons/9.02942971367367e-05,gracefulladieslikepurple/7.6014629015354e-05,
yourenothingwithoutyourphlebotinum/9.02942971367367e-05,convenientcoma/7.6014629015354e-05,
savebothworlds/9.02942971367367e-05,icantbelieveimsayingthis/7.6014629015354e-05,
metalmuncher/9.02942971367367e-05,thenudifier/7.6014629015354e-05,
namedar/9.02942971367367e-05,yourtomcatispregnant/7.6014629015354e-05,
gunandsword/9.02942971367367e-05,savedfromdevelopmenthell/7.6014629015354e-05,
otakusurrogate/9.02942971367367e-05,icouldabeenacontender/7.6014629015354e-05,
hollywoodmilitaryuniform/9.02942971367367e-05,retrouniverse/7.6014629015354e-05,
etgaveuswifi/9.02942971367367e-05,writeronboard/7.6014629015354e-05,
courtmartialed/9.02942971367367e-05,pirate/7.6014629015354e-05,
bigsecret/9.02942971367367e-05,comfortingcomforter/7.6014629015354e-05,
supertitle64advance/9.02942971367367e-05,defeatbymodesty/7.6014629015354e-05,
mechanicalabomination/8.718070068374578e-05,impossiblydeliciousfood/7.506444615266208e-05,
taxidermyiscreepy/8.718070068374578e-05,bumblingsidekick/7.506444615266208e-05,
sexmontage/8.718070068374578e-05,thesilentbob/7.506444615266208e-05,
overrankedsoldier/8.718070068374578e-05,lookbehindyou/7.506444615266208e-05,
passfail/8.718070068374578e-05,nosuchthingasbadpublicity/7.506444615266208e-05,
desecratingthedead/8.718070068374578e-05,corruptchurch/7.506444615266208e-05,
muggleandmagicallovetriangle/8.718070068374578e-05,jittercam/7.506444615266208e-05,
goodbyecruelworld/8.718070068374578e-05,sciencehero/7.506444615266208e-05,
worldwreckingwave/8.718070068374578e-05,theresolutionwillnotbetelevised/7.506444615266208e-05,
tornadomove/8.718070068374578e-05,thepeepingtom/7.506444615266208e-05,
acidattack/8.718070068374578e-05,lawprocedural/7.506444615266208e-05,
sentientphlebotinum/8.718070068374578e-05,suckecheeses/7.506444615266208e-05,
deityofhumanorigin/8.718070068374578e-05,godguise/7.506444615266208e-05,
winter2014anime/8.718070068374578e-05,fauxhorrific/7.506444615266208e-05,
swirlyenergythingy/8.718070068374578e-05,deadlyprank/7.506444615266208e-05,
letthepastburn/8.718070068374578e-05,chainedtoarailway/7.506444615266208e-05,
ninjafiction/8.718070068374578e-05,fortuneteller/7.506444615266208e-05,
objectshifting/8.718070068374578e-05,kissingdiscretionshot/7.506444615266208e-05,
shanaclone/8.718070068374578e-05,girlinessupgrade/7.506444615266208e-05,
copandscientist/8.718070068374578e-05,flashbackwiththeotherdarrin/7.506444615266208e-05,
powerofthevoid/8.718070068374578e-05,needleinastackofneedles/7.506444615266208e-05,
evilisdeathlycold/8.718070068374578e-05,plagiarisminfiction/7.506444615266208e-05,
magicisfeminine/8.718070068374578e-05,bizarrouniverse/7.506444615266208e-05,
mamadidntraisenocriminal/8.718070068374578e-05,unfazedeveryman/7.506444615266208e-05,
cranialprocessingunit/8.718070068374578e-05,girlswithmoustaches/7.506444615266208e-05,
mugglemageromance/8.718070068374578e-05,lettingtheairoutoftheband/7.506444615266208e-05,
tomboyprincess/8.718070068374578e-05,deadpetsketch/7.506444615266208e-05,
silverbullet/8.718070068374578e-05,fauxlosophicnarration/7.506444615266208e-05,
continuousdecompression/8.718070068374578e-05,pronetotears/7.506444615266208e-05,
placebeyondtime/8.718070068374578e-05,cuddlebug/7.506444615266208e-05,
kimonoistraditional/8.718070068374578e-05,draggedintodrag/7.506444615266208e-05,
forensicdrama/8.718070068374578e-05,asskicksyou/7.506444615266208e-05,
underwatercity/8.718070068374578e-05,bodywipe/7.506444615266208e-05,
monowheelmayhem/8.718070068374578e-05,deadlinenews/7.506444615266208e-05,
thelawofdiminishingdefensiveeffort/8.718070068374578e-05,significantbirthdate/7.506444615266208e-05,
episodezerothebeginning/8.718070068374578e-05,yeoldebutcheredeenglishe/7.506444615266208e-05,
sirensaremermaids/8.718070068374578e-05,talkingdownthesuicidal/7.506444615266208e-05,
suckinginlines/8.718070068374578e-05,whatbeautifuleyes/7.506444615266208e-05,
raisedbyrobots/8.718070068374578e-05,economycast/7.506444615266208e-05,
gottakillthemall/8.718070068374578e-05,angryguarddog/7.506444615266208e-05,
cryonicsfailure/8.718070068374578e-05,richestorags/7.506444615266208e-05,
ruinsofthemodernage/8.718070068374578e-05,pretentiouspronunciation/7.506444615266208e-05,
onlyhassamesexadmirers/8.718070068374578e-05,screwedbythenetwork/7.506444615266208e-05,
lovetranscendsspacetime/8.718070068374578e-05,harmlesselectrocution/7.506444615266208e-05,
peggysue/8.718070068374578e-05,skinnydipping/7.506444615266208e-05,
screwedbythemerchandise/8.718070068374578e-05,iloveyoubecauseicantcontrolyou/7.506444615266208e-05,
ondo/8.718070068374578e-05,mutuallyfictional/7.506444615266208e-05,
familyvaluesvillain/8.718070068374578e-05,badassbystander/7.506444615266208e-05,
magicalaccessory/8.718070068374578e-05,pragmatichero/7.506444615266208e-05,
bizarrealienreproduction/8.718070068374578e-05,iamnotmyfather/7.506444615266208e-05,
tokenrobot/8.718070068374578e-05,wifehusbandry/7.506444615266208e-05,
